sale_id,tenant_id,product,quantity,unit_price,total,status,created_at
3863a117-0629-4910-90e5-e1d295a1b69a,3083fa7f-9968-479f-960f-6cef2a12cd2c,Pizza,2,3.8,7.6,completed,2024-08-20T17:38:00
5b738147-fdb3-4573-a3ab-dbc535b54390,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Té,1,9.46,9.46,completed,2024-12-28T10:44:00
ad851f54-eb9b-43f0-a9b6-c90e03ba1590,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,1,6.19,6.19,completed,2024-07-09T10:47:00
f994f17e-7b9b-4b44-a83b-4eb818ca13fe,3083fa7f-9968-479f-960f-6cef2a12cd2c,Café,3,18.99,56.97,refunded,2024-08-07T12:33:00
7aa87488-e20a-4660-89c7-5e939b5b043d,93327782-e082-4124-826e-9cef7e076d22,Té,1,8.42,8.42,refunded,2024-08-21T16:23:00
65bad3c1-29c5-417e-943d-8ad462893105,93327782-e082-4124-826e-9cef7e076d22,Jugo,1,13.74,13.74,refunded,2024-03-21T12:49:00
40af2628-a026-48e3-b3cb-74f0a54af5d9,3083fa7f-9968-479f-960f-6cef2a12cd2c,Sandwich,1,22.62,22.62,pending,2024-09-17T08:02:00
ae8695ec-1fce-47da-9c0d-caa98125bd1d,6be25e64-c34e-4cd9-b91a-42715b89b119,Pasta,1,8.0,8.0,refunded,2024-03-17T10:59:00
a1552d45-9c0f-4fcd-80a6-6eb344e969ef,6be25e64-c34e-4cd9-b91a-42715b89b119,Sandwich,1,14.94,14.94,refunded,2024-05-07T14:58:00
f4a88cf7-b650-4c06-bc6d-a0a868116089,3083fa7f-9968-479f-960f-6cef2a12cd2c,Pasta,3,8.6,25.8,completed,2024-09-14T18:57:00
7fb17abc-b14d-43d3-9be3-2b5bd1c18762,93327782-e082-4124-826e-9cef7e076d22,Café,1,6.54,6.54,refunded,2024-02-05T22:29:00
b7b6e26a-1445-4561-84d0-3c432bc04ca5,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Pasta,3,19.9,59.7,completed,2024-10-10T15:00:00
4178ed6d-d2e2-46cd-b13f-6f947303518c,93327782-e082-4124-826e-9cef7e076d22,Ensalada,3,7.02,21.06,pending,2024-11-14T11:29:00
a98223f5-7a68-4328-be74-b60503bd1606,6be25e64-c34e-4cd9-b91a-42715b89b119,Sandwich,3,15.81,47.43,pending,2024-10-06T20:50:00
f259c7f8-f4f3-4b59-894f-4c51b690c66a,6be25e64-c34e-4cd9-b91a-42715b89b119,Café,2,5.89,11.78,completed,2024-10-04T13:40:00
27ddf593-7fad-4a37-993b-1d2047421cea,3083fa7f-9968-479f-960f-6cef2a12cd2c,Pizza,1,23.9,23.9,pending,2024-06-06T09:13:00
709c7257-817f-47d3-8819-61b54adebde3,6be25e64-c34e-4cd9-b91a-42715b89b119,Postre,5,24.62,123.1,completed,2024-03-13T19:17:00
9a568164-e8d6-4547-8b06-a100b7cbf1cc,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Pizza,1,3.49,3.49,pending,2024-07-09T15:47:00
24745843-3874-4e05-87df-f08ceae77a0d,93327782-e082-4124-826e-9cef7e076d22,Jugo,1,15.57,15.57,pending,2024-07-20T09:37:00
fc08b066-1b81-45d6-8c2b-93cc89138290,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Sandwich,5,3.9,19.5,refunded,2024-05-13T21:20:00
c25527b5-cf1e-4312-b5b4-a960033935dc,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Pasta,4,18.27,73.08,refunded,2024-05-19T11:04:00
af896513-6dd8-482b-8344-f9f55c2c3701,93327782-e082-4124-826e-9cef7e076d22,Té,2,5.56,11.12,completed,2024-02-24T10:28:00
b4162c51-3125-4fd4-a984-b743256d130d,3083fa7f-9968-479f-960f-6cef2a12cd2c,Pasta,4,9.57,38.28,completed,2024-08-19T12:29:00
fa56ac0c-7f9e-41ec-ae12-d8e6519ef67e,3083fa7f-9968-479f-960f-6cef2a12cd2c,Jugo,3,21.68,65.04,pending,2024-06-04T21:45:00
2a736196-3a6a-4792-8c58-411973dc8dc0,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Jugo,5,3.41,17.05,completed,2024-12-30T11:22:00
ee90bf49-ddad-4f45-a8a9-8459dcde77d2,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,4,14.05,56.2,completed,2024-01-16T14:54:00
9dcfb9da-26d0-40ef-ad8c-62a6c8915894,93327782-e082-4124-826e-9cef7e076d22,Sandwich,4,15.01,60.04,completed,2024-08-24T09:51:00
ec2a8839-32b4-4a71-89b1-26c5d4c4048b,3083fa7f-9968-479f-960f-6cef2a12cd2c,Sandwich,2,5.23,10.46,completed,2024-04-11T21:25:00
0ec99f60-5daf-469a-9205-53631f56c545,3083fa7f-9968-479f-960f-6cef2a12cd2c,Ensalada,3,17.94,53.82,completed,2024-01-12T09:12:00
8a169b13-d2be-48da-924a-49c1a4f62d9f,3083fa7f-9968-479f-960f-6cef2a12cd2c,Pasta,4,20.71,82.84,completed,2024-01-22T15:03:00
e32b43b3-1c85-4e0e-a79a-2dae3e4564fd,6be25e64-c34e-4cd9-b91a-42715b89b119,Pizza,2,23.29,46.58,refunded,2024-01-16T14:43:00
1691322b-46c0-477d-bc57-b6134d2add8c,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Jugo,4,6.39,25.56,refunded,2024-05-23T15:56:00
e2ef9bd6-7b66-45cd-b7b5-f182a6ab5d05,93327782-e082-4124-826e-9cef7e076d22,Sandwich,2,3.28,6.56,pending,2024-05-31T15:26:00
73171e3d-70ee-41df-84c3-5ca56d5957ad,3083fa7f-9968-479f-960f-6cef2a12cd2c,Ensalada,5,13.28,66.4,refunded,2024-03-11T14:12:00
bf5579b7-5887-44a8-a61c-a2c7b75ceec2,93327782-e082-4124-826e-9cef7e076d22,Café,5,8.11,40.55,refunded,2024-07-02T15:34:00
0d4cb3db-03fe-40a3-93b6-8d2013b28e5b,93327782-e082-4124-826e-9cef7e076d22,Pasta,4,10.24,40.96,refunded,2024-05-18T10:01:00
20a813fd-3efd-4dca-9c68-9532f389d52e,3083fa7f-9968-479f-960f-6cef2a12cd2c,Ensalada,3,15.94,47.82,completed,2024-08-29T16:22:00
02f99c44-b7db-40a2-8023-9d491d271278,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Té,5,24.99,124.95,completed,2024-12-02T11:17:00
537ad283-7782-498b-8240-9fe1cbd8ac21,3083fa7f-9968-479f-960f-6cef2a12cd2c,Sandwich,5,20.87,104.35,pending,2024-07-17T13:59:00
50d2c309-3780-4d88-949c-69fe999382b6,93327782-e082-4124-826e-9cef7e076d22,Pasta,2,6.46,12.92,pending,2024-12-23T13:58:00
3df7cc6f-67cd-4db7-9832-4518d5f52415,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Jugo,5,3.13,15.65,pending,2024-04-06T21:51:00
e013033a-e5d4-43b6-b09e-0038590cc002,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Postre,4,14.7,58.8,completed,2024-02-16T08:14:00
43e36f47-faee-42f1-a492-1d91cc5cef0c,93327782-e082-4124-826e-9cef7e076d22,Postre,5,7.42,37.1,completed,2024-06-18T22:39:00
596399f8-855a-49dd-95e1-b75cea399e95,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Jugo,2,20.65,41.3,refunded,2024-01-31T08:09:00
fd2ebe6d-7315-4872-8cf0-702216127f97,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Té,5,18.36,91.8,pending,2024-07-05T09:23:00
e224942d-e4fb-4723-ac23-e406e65d31b0,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,4,15.69,62.76,refunded,2024-03-10T10:46:00
2c2d544f-2885-4878-9af2-eb195bfbd37a,6be25e64-c34e-4cd9-b91a-42715b89b119,Pasta,4,20.32,81.28,completed,2024-12-28T16:44:00
74b88182-b6a4-4c2a-81d2-e0187ef919c3,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Jugo,5,20.21,101.05,refunded,2024-06-06T19:44:00
73c5a0f0-24be-437c-b228-bf1aff32f937,3083fa7f-9968-479f-960f-6cef2a12cd2c,Pizza,3,5.37,16.11,pending,2024-01-17T10:38:00
d928ef03-27e7-4aac-a91f-bf42d3793de3,93327782-e082-4124-826e-9cef7e076d22,Sandwich,3,23.22,69.66,pending,2024-10-16T09:59:00
4fa773b9-91fd-4e7e-b3fd-ec95e6b2167e,3083fa7f-9968-479f-960f-6cef2a12cd2c,Sandwich,4,5.66,22.64,refunded,2024-06-12T10:40:00
2ae27071-744c-4ce2-9b44-85115b0e0836,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Postre,1,20.99,20.99,completed,2024-05-15T11:15:00
c55d1743-6929-476a-a1e1-ba4c9488541d,3083fa7f-9968-479f-960f-6cef2a12cd2c,Café,1,10.39,10.39,completed,2024-07-16T15:46:00
a8063456-9d16-4b22-9f14-62d29e684117,6be25e64-c34e-4cd9-b91a-42715b89b119,Postre,4,24.3,97.2,refunded,2024-06-28T16:24:00
e5862601-94e6-4256-91ea-83544e467870,93327782-e082-4124-826e-9cef7e076d22,Sandwich,1,21.15,21.15,completed,2024-08-19T09:51:00
882e2ba3-b4a8-4543-9a0a-20b3aeece155,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,1,9.14,9.14,completed,2024-02-07T13:10:00
3b6296ce-9a44-41a8-8e0b-dff5d50b5883,3083fa7f-9968-479f-960f-6cef2a12cd2c,Té,4,6.12,24.48,refunded,2024-10-31T17:57:00
a17bd6d3-c801-44f4-8829-f6db88ed2729,6be25e64-c34e-4cd9-b91a-42715b89b119,Jugo,4,18.35,73.4,pending,2024-08-10T10:03:00
de1eab1e-e9dd-4057-b6a5-9319f74091ce,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Pizza,1,9.95,9.95,pending,2024-10-10T19:59:00
5284da6c-0cd1-497b-ac3a-b5ad8adb1116,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,5,8.47,42.35,completed,2024-02-19T08:25:00
2b97ebec-06bd-4345-9c44-f8fbb6934730,6be25e64-c34e-4cd9-b91a-42715b89b119,Jugo,5,14.87,74.35,completed,2024-07-03T08:27:00
8ac76659-28e7-47d4-8490-1810fa3d96c1,93327782-e082-4124-826e-9cef7e076d22,Postre,1,9.13,9.13,completed,2024-02-19T08:13:00
969a3541-ba60-4589-a3e9-94e85fe15cb4,3083fa7f-9968-479f-960f-6cef2a12cd2c,Postre,2,16.86,33.72,completed,2024-06-06T20:25:00
b3352af7-cb8d-4a9c-b15b-e323ec8f2420,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Té,4,13.5,54.0,pending,2024-10-05T14:11:00
23c37363-5ad8-4b19-a485-8e41efa5f28e,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Jugo,3,22.42,67.26,refunded,2024-01-23T12:28:00
d9ba1078-30ea-409f-bf74-45247dc2e561,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Café,4,8.43,33.72,completed,2024-12-22T18:06:00
0d8474b1-12a2-4852-ab68-910de62d2d14,93327782-e082-4124-826e-9cef7e076d22,Pizza,1,17.53,17.53,pending,2024-04-26T16:03:00
eb92ebc0-00f8-4252-987f-4aea9a977779,6be25e64-c34e-4cd9-b91a-42715b89b119,Postre,4,20.91,83.64,pending,2024-04-30T15:19:00
e34fd142-c2d1-4697-b7da-19d62bd610cf,3083fa7f-9968-479f-960f-6cef2a12cd2c,Jugo,1,11.38,11.38,completed,2024-08-17T10:10:00
3fce7f6c-5942-49e4-9b48-de6bfcfd80ae,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Café,2,20.69,41.38,refunded,2024-02-10T18:27:00
753ce9ab-ff4f-48b2-8939-edf9f9d16642,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Ensalada,2,24.94,49.88,refunded,2024-02-04T09:24:00
3b3b141b-4fd9-4949-b6e8-8ec950d34641,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,5,11.44,57.2,pending,2024-08-22T22:55:00
49b4ed96-7714-4475-a57b-7681ebcbc8fe,93327782-e082-4124-826e-9cef7e076d22,Pizza,1,20.2,20.2,completed,2024-07-31T10:09:00
e151112b-611e-4154-8d4d-1c9e456865d2,3083fa7f-9968-479f-960f-6cef2a12cd2c,Té,5,15.73,78.65,pending,2024-02-21T20:18:00
77d4da33-1442-4f6a-b605-ea0d366aee84,6be25e64-c34e-4cd9-b91a-42715b89b119,Ensalada,5,22.3,111.5,refunded,2024-12-01T15:36:00
576cb82b-7aa4-47b0-a60f-fe028233cb16,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Ensalada,5,13.14,65.7,refunded,2024-03-14T17:38:00
076340c6-0022-4770-9e6e-550c9563f83f,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Sandwich,4,3.37,13.48,completed,2024-08-31T22:17:00
643f056b-2907-4ed4-bda1-51a8146d442c,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,3,2.96,8.88,refunded,2024-09-08T21:44:00
745f4828-d24e-4bfa-a30c-0bfd79d4b0d5,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Jugo,1,24.38,24.38,refunded,2024-08-14T20:52:00
12663894-833b-45f0-8fc1-a2a13b539e0a,6be25e64-c34e-4cd9-b91a-42715b89b119,Té,3,8.56,25.68,completed,2024-08-14T11:58:00
8d1cb227-0ecd-4243-8a37-7c3a191bd9d2,93327782-e082-4124-826e-9cef7e076d22,Pasta,4,19.17,76.68,completed,2024-09-20T20:10:00
3a05a1d0-e061-4540-b14a-f2b681167371,93327782-e082-4124-826e-9cef7e076d22,Pizza,1,9.5,9.5,completed,2024-09-25T22:36:00
076811b9-f281-4374-aab6-9ef3d21e0e92,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Café,1,6.41,6.41,completed,2024-01-17T15:03:00
09be9f2c-3702-4cf1-9d80-c9469355c1bf,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Pasta,3,18.35,55.05,refunded,2024-09-15T14:40:00
22c48a91-df3f-4f62-8685-9275c2c5e4ef,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Pasta,1,17.83,17.83,refunded,2024-10-31T15:11:00
e10d04b4-84e2-4baa-8cfa-f665f0dabd98,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Pasta,4,15.7,62.8,completed,2024-05-12T19:53:00
65996a04-2487-402d-8fc8-3e5b55df7d56,6be25e64-c34e-4cd9-b91a-42715b89b119,Café,1,8.91,8.91,completed,2024-10-19T20:13:00
834758cf-0949-45ce-a457-fea1852faaee,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Ensalada,2,17.07,34.14,pending,2024-07-28T16:01:00
9315b6cc-97f9-4470-ae36-0001043a4493,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Jugo,1,13.17,13.17,pending,2024-01-05T11:16:00
817f1e4f-6695-4642-9e36-9b2713adca05,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,5,20.61,103.05,refunded,2024-07-11T21:22:00
e50539a0-bce7-479c-abfe-9bc9fa5bb654,6be25e64-c34e-4cd9-b91a-42715b89b119,Ensalada,4,8.17,32.68,pending,2024-09-23T21:39:00
7226b879-2fbe-4017-a4c0-0ceaeb969295,3083fa7f-9968-479f-960f-6cef2a12cd2c,Pasta,4,15.65,62.6,pending,2024-11-27T17:38:00
04d7aa08-8ba8-4230-9de0-f0f8c8c860a2,3083fa7f-9968-479f-960f-6cef2a12cd2c,Postre,3,9.22,27.66,completed,2024-06-21T12:40:00
6940aa9f-1f04-4b89-be64-14c4fcd8ec52,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,3,21.88,65.64,completed,2024-03-17T16:48:00
17749752-b225-4605-a0f8-76e43b40dfac,93327782-e082-4124-826e-9cef7e076d22,Pizza,2,22.74,45.48,pending,2024-06-12T18:08:00
526b0466-2c70-4891-ad97-e52cf7ceaed4,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,1,17.25,17.25,refunded,2024-07-26T14:47:00
126a4bbd-aef2-43cc-bbec-300345ce4463,93327782-e082-4124-826e-9cef7e076d22,Sandwich,1,15.62,15.62,refunded,2024-04-23T18:34:00
3d852faf-2612-441a-a880-a75b9d0c0cd7,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,4,22.9,91.6,completed,2024-12-02T22:35:00
175f15c6-74ae-4fee-bb28-f39bfa79bf93,6be25e64-c34e-4cd9-b91a-42715b89b119,Jugo,2,9.11,18.22,pending,2024-05-12T19:51:00
fac47e0b-a8b7-4bbd-bdfc-08ae0c8d494b,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Pasta,5,19.67,98.35,pending,2024-02-15T11:22:00
b7b107e0-8a13-4afa-9f4c-11eb1627542a,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Pizza,2,19.24,38.48,refunded,2024-07-09T12:37:00
fa4ba4d1-a76c-455a-84d6-19a7cadd471b,3083fa7f-9968-479f-960f-6cef2a12cd2c,Postre,3,12.93,38.79,completed,2024-11-20T17:37:00
7a288516-913d-4695-a814-78a437bd48dc,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Té,5,4.1,20.5,pending,2024-07-14T16:19:00
68c7f9b1-ff1e-49ae-a8c7-459f91d78651,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Jugo,4,3.72,14.88,completed,2024-06-24T14:36:00
95bc3a4f-a6c7-4322-abd5-098abca6f5ea,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Té,4,5.72,22.88,refunded,2024-06-19T18:11:00
07baba79-45af-4685-bc17-9e1ce6b397e3,3083fa7f-9968-479f-960f-6cef2a12cd2c,Postre,3,16.78,50.34,refunded,2024-04-17T20:49:00
d18d1a29-6525-46e9-949e-9bebffed968b,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Postre,2,15.47,30.94,completed,2024-03-07T17:27:00
25f9638c-a199-487f-be89-0db2c7fe123d,6be25e64-c34e-4cd9-b91a-42715b89b119,Pizza,4,11.58,46.32,completed,2024-01-20T16:12:00
377899b1-4f91-4f81-8544-24c0a0476ba9,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Sandwich,3,23.88,71.64,completed,2024-12-12T08:40:00
a5690f20-1e34-4eb8-baf4-96c431dd5abe,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,2,7.59,15.18,completed,2024-02-22T14:32:00
f5b9db02-0b1d-48cc-a6cc-69eea0c14979,3083fa7f-9968-479f-960f-6cef2a12cd2c,Café,5,9.39,46.95,refunded,2024-05-28T15:46:00
4a791614-ca92-4b9a-a395-be005530b526,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Pizza,5,15.92,79.6,pending,2024-03-09T13:57:00
88f6dc84-785f-4c62-9edb-d7fcffb4075f,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Jugo,4,10.58,42.32,refunded,2024-01-10T11:14:00
0602131f-dee1-4f0f-a67c-fc18d3bfa355,3083fa7f-9968-479f-960f-6cef2a12cd2c,Jugo,2,7.25,14.5,completed,2024-07-06T19:41:00
59be2e27-6d43-4996-90ba-ce9311436fc4,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Café,1,10.94,10.94,pending,2024-01-25T18:06:00
86c2ff4b-4bae-420c-b318-257f4edfacd9,3083fa7f-9968-479f-960f-6cef2a12cd2c,Pizza,1,3.59,3.59,refunded,2024-07-13T09:35:00
d31b4bc0-d9b6-48f0-9dd9-628422ad2195,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Sandwich,3,13.17,39.51,pending,2024-12-17T18:00:00
74b9aab2-cf3e-496a-b9ab-1a057d44c00d,3083fa7f-9968-479f-960f-6cef2a12cd2c,Ensalada,3,11.97,35.91,pending,2024-11-06T19:08:00
94dbfd14-83da-431c-b86d-6744df0230a1,3083fa7f-9968-479f-960f-6cef2a12cd2c,Té,4,21.19,84.76,refunded,2024-02-28T20:06:00
f017052e-af6e-4b71-a987-f6036e5b24ae,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Ensalada,4,6.97,27.88,pending,2024-04-13T13:45:00
27474aa7-2916-4d95-81d1-ff3407c0c94f,3083fa7f-9968-479f-960f-6cef2a12cd2c,Postre,4,9.15,36.6,completed,2024-12-18T22:30:00
9310c5a1-58ea-41c2-8a86-696fcb6745d2,3083fa7f-9968-479f-960f-6cef2a12cd2c,Té,3,7.78,23.34,completed,2024-10-20T18:31:00
c4f8ebad-5ffb-475e-b3ab-c96958f566a5,93327782-e082-4124-826e-9cef7e076d22,Té,2,23.86,47.72,pending,2024-02-21T22:16:00
85673bc7-e28e-4795-ba92-553bbef00797,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,2,12.78,25.56,refunded,2024-01-26T09:52:00
b79c1baf-5e79-43f2-a599-a59d283305e0,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Pasta,2,22.17,44.34,pending,2024-06-09T14:47:00
31feaac3-1a94-41b7-b71b-ec6b27b3fb11,3083fa7f-9968-479f-960f-6cef2a12cd2c,Café,1,4.64,4.64,completed,2024-12-05T18:10:00
ca9f7bff-4b55-42eb-ad36-c37875937d37,6be25e64-c34e-4cd9-b91a-42715b89b119,Ensalada,3,10.54,31.62,pending,2024-02-17T13:52:00
6dc3545c-bbdb-4a7c-a230-aea41f45b4c0,6be25e64-c34e-4cd9-b91a-42715b89b119,Pizza,3,6.61,19.83,refunded,2024-05-19T21:24:00
9bccbda0-6d63-40cc-873e-44fb807b4ad6,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Té,4,20.5,82.0,completed,2024-12-22T19:03:00
a33afd46-ae34-496f-b9b6-d0aca2baf842,93327782-e082-4124-826e-9cef7e076d22,Postre,2,4.83,9.66,pending,2024-12-13T15:11:00
51642fa4-7d57-40dd-b6b7-b513de59ed37,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Café,5,11.04,55.2,pending,2024-03-07T15:58:00
781ab9ac-fc18-40e0-91f1-8d90ddecfbb2,6be25e64-c34e-4cd9-b91a-42715b89b119,Postre,4,5.04,20.16,completed,2024-02-02T12:41:00
9ab3198f-d34e-4d25-aa3c-de3d1ecda349,93327782-e082-4124-826e-9cef7e076d22,Sandwich,3,2.78,8.34,pending,2024-06-22T16:33:00
af1697c7-eb79-48e7-9822-5f06df452627,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Postre,5,4.64,23.2,refunded,2024-12-05T18:41:00
60664ec7-dcb9-4b53-800d-b7957a9aeb19,93327782-e082-4124-826e-9cef7e076d22,Café,4,5.84,23.36,completed,2024-11-25T22:10:00
324cb8c8-9eb4-4acf-9377-c794bdf59777,6be25e64-c34e-4cd9-b91a-42715b89b119,Jugo,5,21.6,108.0,completed,2024-09-08T13:15:00
f406dae3-984f-4a3b-aa9e-54432a0b6909,3083fa7f-9968-479f-960f-6cef2a12cd2c,Sandwich,3,24.33,72.99,pending,2024-11-25T14:25:00
51e0409b-7017-4154-8664-32a309c65cd7,6be25e64-c34e-4cd9-b91a-42715b89b119,Postre,2,4.27,8.54,completed,2024-09-12T15:20:00
66c6bbc7-62fd-467a-87fd-da5b39b590fe,3083fa7f-9968-479f-960f-6cef2a12cd2c,Té,1,24.57,24.57,refunded,2024-07-30T08:35:00
e695d5e7-3d03-4ca7-9334-f880ec7382a1,3083fa7f-9968-479f-960f-6cef2a12cd2c,Ensalada,5,2.5,12.5,pending,2024-10-14T11:41:00
e8588d59-5418-4753-a99a-6a99297b8949,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Café,4,23.88,95.52,completed,2024-08-20T13:35:00
df2ee6be-b92a-48c3-ba32-ee7387e1eba1,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Postre,5,16.0,80.0,completed,2024-02-19T20:42:00
c1152747-211b-4e58-8d2f-b879a6e2d6e1,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,2,2.55,5.1,pending,2024-09-24T13:44:00
7aeb4339-fb77-41d9-8009-266e842a5313,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Postre,1,3.53,3.53,completed,2024-07-28T09:16:00
2d4a6a01-e58b-4edb-9080-0ae35a30cb05,3083fa7f-9968-479f-960f-6cef2a12cd2c,Pizza,5,6.91,34.55,completed,2024-08-22T21:50:00
c86ac723-6f2f-4893-899c-8c9e65417c57,3083fa7f-9968-479f-960f-6cef2a12cd2c,Pizza,2,18.63,37.26,completed,2024-11-20T21:43:00
650c79f6-4d76-4154-8ba1-7b5cd328ff37,6be25e64-c34e-4cd9-b91a-42715b89b119,Postre,5,5.27,26.35,pending,2024-10-28T16:08:00
8acabd50-be1c-491d-8c6a-61b13bc73eda,3083fa7f-9968-479f-960f-6cef2a12cd2c,Pizza,4,2.6,10.4,pending,2024-09-04T22:32:00
e3758fa7-7362-4e67-9b6f-e76b2188b87a,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Jugo,2,18.07,36.14,completed,2024-07-17T18:38:00
6015fb55-6152-477f-b4a9-3130c4cc9726,93327782-e082-4124-826e-9cef7e076d22,Pizza,5,22.36,111.8,refunded,2024-11-07T22:44:00
112bcab8-4ab3-4e21-aa5e-527fa6f0ed52,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Ensalada,2,8.66,17.32,refunded,2024-03-09T10:26:00
3283444e-d0e2-4463-b475-c7886cde44e4,93327782-e082-4124-826e-9cef7e076d22,Ensalada,5,18.25,91.25,pending,2024-10-07T21:20:00
65914df0-851e-469b-ab53-b4030889b445,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Sandwich,5,16.73,83.65,pending,2024-05-28T18:22:00
fb019cd2-26b2-49d1-973a-cb2b00093170,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Pasta,2,24.58,49.16,pending,2024-02-29T20:22:00
9ca79681-b0b0-474a-8857-7bbe311d59c2,93327782-e082-4124-826e-9cef7e076d22,Pizza,5,13.31,66.55,pending,2024-09-30T12:56:00
da3baefe-6818-491b-bc04-5e039bffaaec,93327782-e082-4124-826e-9cef7e076d22,Té,4,20.69,82.76,completed,2024-07-14T10:03:00
eda65731-553d-46bc-9fe8-2fd1cbf7d6d1,3483fce0-915d-4894-a0e2-4ba706fbcf9a,Ensalada,1,7.0,7.0,pending,2024-05-08T10:53:00
f46a4324-5f7f-4159-9ac4-409c02f8778e,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Sandwich,1,18.04,18.04,pending,2024-01-17T13:52:00
1f3a5d3c-53fc-4639-ab7b-21c55f405d02,93327782-e082-4124-826e-9cef7e076d22,Sandwich,4,4.81,19.24,pending,2024-11-27T16:24:00
9ad35ec8-d929-4669-aa51-de95890e6f54,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Café,2,14.0,28.0,refunded,2024-07-17T14:50:00
3c375184-f231-455c-9597-21718cddf13a,3083fa7f-9968-479f-960f-6cef2a12cd2c,Café,3,24.23,72.69,pending,2024-05-08T11:39:00
9705fffd-77eb-4bd9-9d10-88ca1deed035,23aa4bfb-faa3-4dec-950e-0dedf62b0788,Sandwich,4,21.17,84.68,pending,2024-04-09T12:28:00
4ccd338f-2f8c-4a2a-81a5-8e87b0bedab0,3083fa7f-9968-479f-960f-6cef2a12cd2c,Jugo,2,24.63,49.26,completed,2024-09-20T09:24:00
ea903986-0dbc-4bdb-a723-c0c64aef131d,93327782-e082-4124-826e-9cef7e076d22,Ensalada,1,12.14,12.14,completed,2024-03-23T17:54:00
3d8808ef-6a4f-46f1-ae44-21bda5731252,6be25e64-c34e-4cd9-b91a-42715b89b119,Jugo,3,2.63,7.89,completed,2024-03-19T22:20:00
